SLF940,COMPID,REFNUM,BATCHID,CUSTID,CUSTPO,PICKLINE,ITEMNUM,COLOR,SIZE,CUST_SKU,ITMQTY,CTNS,CTN_QTY,CTN_CUBE,CTN_WGT,ITM_NAME,DTLCOUNT,PONUM,RELID,REQDT,STARTDT,CANCELDT,DEPT,STORE,SHIPTONAME,SHIPTOADD1,SHIPTOADD2,CITY,STATE,ZIPCODE,COUNTRY,HDRNOTE,SHIP_VIA
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,1,JF68357WMFL,,,555503652,8,2,4,0.812,7,MICKEY STRIPES HOODED TOWEL,7,,1,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,2,JF35672WMFL,,,564331438,8,2,4,0.226,10,MICKEY CLASSIC HAND TOWEL,7,,3,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,3,JF35671WMFL,,,564334102,24,4,6,2.076,20,MICKEY CLASSIC BATH TOWEL,7,,4,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,4,JF31984WMFL,,,566073660,48,12,4,5.1,48.12,SPIDERMAN 2PC BATH SET,7,,5,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,5,JF37262WMFL,,,575950672,60,15,4,6.375,59.85,FROZEN MODDULAR 2PC BATH SET,7,,6,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,6,JF68484WMFL,,,575950675,12,3,4,1.257,9.72,FROZEN 2 OLAF HOODED BATH TOWE,7,,7,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96311-001,JF394-20200128,23011,1059352925,7,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,7,,8,1/28/2020,1/31/2020,1/31/2020,20,6069,WAL-MART DC 6006A-ASM DIS,2200 7TH AVENUE SOUTHWEST,,CULLMAN,AL,35055,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,1,JF68357WMFL,,,555503652,8,2,4,0.812,7,MICKEY STRIPES HOODED TOWEL,8,,1,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,2,JF35672WMFL,,,564331438,8,2,4,0.226,10,MICKEY CLASSIC HAND TOWEL,8,,2,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,3,JF35671WMFL,,,564334102,12,2,6,1.038,10,MICKEY CLASSIC BATH TOWEL,8,,3,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,4,JF68745WMFL,,,568575459,28,7,4,3.206,21.56,JOJO WOW UNICORN HOODED TOWEL,8,,4,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,5,JF37262WMFL,,,575950672,24,6,4,2.55,23.94,FROZEN MODDULAR 2PC BATH SET,8,,5,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,6,JF68484WMFL,,,575950675,32,8,4,3.352,25.92,FROZEN 2 OLAF HOODED BATH TOWE,8,,6,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,7,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,8,,7,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96312-001,JF394-20200128,23011,6266060823,8,JF68485WMFL,,,575950678,20,5,4,2.095,16.2,FROZEN 2 ANNA HOODED BATH TOWE,8,,8,1/28/2020,1/31/2020,1/31/2020,20,6099,WAL-MART DC 6009A-ASM DIS,1501 MAPLE LEAF ROAD,,MOUNT PLEASANT,IA,52641,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,1,JF35672WMFL,,,564331438,8,2,4,0.226,10,MICKEY CLASSIC HAND TOWEL,7,,1,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,2,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,7,,2,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,3,JF68054WMFL,,,573492459,12,3,4,1.257,4.32,LION KING HOODED TOWEL,7,,3,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,4,JF68471WMFL,,,575499141,8,2,4,0.838,2.88,TOY STORY HOODED TOWEL,7,,4,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,5,JF37262WMFL,,,575950672,32,8,4,3.4,31.92,FROZEN MODDULAR 2PC BATH SET,7,,5,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,6,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,7,,6,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96313-001,JF394-20200128,23011,6959162793,7,JF68485WMFL,,,575950678,20,5,4,2.095,16.2,FROZEN 2 ANNA HOODED BATH TOWE,7,,7,1/28/2020,1/31/2020,1/31/2020,20,6109,WAL-MART DC 6010A-ASM DIS,1401 BAKER HWY,,DOUGLAS,GA,31533,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,1,JF68357WMFL,,,555503652,8,2,4,0.812,7,MICKEY STRIPES HOODED TOWEL,9,,1,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,2,JF35672WMFL,,,564331438,4,1,4,0.113,5,MICKEY CLASSIC HAND TOWEL,9,,3,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,3,JF35671WMFL,,,564334102,12,2,6,1.038,10,MICKEY CLASSIC BATH TOWEL,9,,4,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,4,JF31984WMFL,,,566073660,48,12,4,5.1,48.12,SPIDERMAN 2PC BATH SET,9,,5,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,5,JF68471WMFL,,,575499141,32,8,4,3.352,11.52,TOY STORY HOODED TOWEL,9,,6,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,6,JF37262WMFL,,,575950672,16,4,4,1.7,15.96,FROZEN MODDULAR 2PC BATH SET,9,,7,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,7,JF68484WMFL,,,575950675,28,7,4,2.933,22.68,FROZEN 2 OLAF HOODED BATH TOWE,9,,8,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,8,JF68486WMFL,,,575950677,44,11,4,4.609,35.64,FROZEN 2 ELSA HOODED BATH TOWE,9,,9,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96314-001,JF394-20200128,23011,4909382799,9,JF68485WMFL,,,575950678,16,4,4,1.676,12.96,FROZEN 2 ANNA HOODED BATH TOWE,9,,10,1/28/2020,1/31/2020,1/31/2020,20,6119,WAL-MART DC 6011A-ASM DIS,2200 MANUFACTURERS BOULEVARD,,BROOKHAVEN,MS,39601,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,1,JF68357WMFL,,,555503652,16,4,4,1.624,14,MICKEY STRIPES HOODED TOWEL,11,,1,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,2,JF35668WMFL,,,564331437,40,10,4,4.06,50,MINNIE CLASSIC HOODED TOWEL,11,,3,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,3,JF35672WMFL,,,564331438,16,4,4,0.452,20,MICKEY CLASSIC HAND TOWEL,11,,4,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,4,JF35671WMFL,,,564334102,42,7,6,3.633,35,MICKEY CLASSIC BATH TOWEL,11,,5,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,5,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,11,,6,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,6,JF68745WMFL,,,568575459,64,16,4,7.328,49.28,JOJO WOW UNICORN HOODED TOWEL,11,,7,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,7,JF68471WMFL,,,575499141,40,10,4,4.19,14.4,TOY STORY HOODED TOWEL,11,,8,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,8,JF37262WMFL,,,575950672,60,15,4,6.375,59.85,FROZEN MODDULAR 2PC BATH SET,11,,9,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,9,JF68484WMFL,,,575950675,40,10,4,4.19,32.4,FROZEN 2 OLAF HOODED BATH TOWE,11,,10,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,10,JF68486WMFL,,,575950677,240,60,4,25.14,194.4,FROZEN 2 ELSA HOODED BATH TOWE,11,,11,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96315-001,JF394-20200128,23011,4559382830,11,JF68485WMFL,,,575950678,40,10,4,4.19,32.4,FROZEN 2 ANNA HOODED BATH TOWE,11,,12,1/28/2020,1/31/2020,1/31/2020,20,6129,WAL-MART DC 6012A-ASM DIS,3100 NORTH I-27,,PLAINVIEW,TX,79072,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,1,JF35668WMFL,,,564331437,80,20,4,8.12,100,MINNIE CLASSIC HOODED TOWEL,9,,2,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,2,JF35671WMFL,,,564334102,48,8,6,4.152,40,MICKEY CLASSIC BATH TOWEL,9,,3,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,3,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,9,,4,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,4,JF68745WMFL,,,568575459,124,31,4,14.198,95.48,JOJO WOW UNICORN HOODED TOWEL,9,,5,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,5,JF68471WMFL,,,575499141,80,20,4,8.38,28.8,TOY STORY HOODED TOWEL,9,,6,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,6,JF37262WMFL,,,575950672,88,22,4,9.35,87.78,FROZEN MODDULAR 2PC BATH SET,9,,7,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,7,JF68484WMFL,,,575950675,40,10,4,4.19,32.4,FROZEN 2 OLAF HOODED BATH TOWE,9,,8,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,8,JF68486WMFL,,,575950677,240,60,4,25.14,194.4,FROZEN 2 ELSA HOODED BATH TOWE,9,,9,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96316-001,JF394-20200128,23011,7409042910,9,JF68485WMFL,,,575950678,40,10,4,4.19,32.4,FROZEN 2 ANNA HOODED BATH TOWE,9,,10,1/28/2020,1/31/2020,1/31/2020,20,6169,WAL-MART DC 6016A-ASM DIS,N 3920 IH 35,,NEW BRAUNFELS,TX,78130,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,1,JF68357WMFL,,,555503652,20,5,4,2.03,17.5,MICKEY STRIPES HOODED TOWEL,8,,1,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,2,JF35668WMFL,,,564331437,80,20,4,8.12,100,MINNIE CLASSIC HOODED TOWEL,8,,3,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,3,JF35671WMFL,,,564334102,24,4,6,2.076,20,MICKEY CLASSIC BATH TOWEL,8,,4,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,4,JF31984WMFL,,,566073660,84,21,4,8.925,84.21,SPIDERMAN 2PC BATH SET,8,,5,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,5,JF68470WMFL,,,575499142,8,2,4,0.838,2.88,LM PRINCESS ARIEL HOODED TOWEL,8,,6,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,6,JF37262WMFL,,,575950672,40,10,4,4.25,39.9,FROZEN MODDULAR 2PC BATH SET,8,,7,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,7,JF68484WMFL,,,575950675,40,10,4,4.19,32.4,FROZEN 2 OLAF HOODED BATH TOWE,8,,8,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96318-001,JF394-20200128,23011,7113962827,8,JF68486WMFL,,,575950677,240,60,4,25.14,194.4,FROZEN 2 ELSA HOODED BATH TOWE,8,,9,1/28/2020,1/31/2020,1/31/2020,20,6179,WAL-MART DC 6017A-ASM DIS,2108 EAST TIPTON STREET,,SEYMOUR,IN,47274,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,1,JF68357WMFL,,,555503652,12,3,4,1.218,10.5,MICKEY STRIPES HOODED TOWEL,9,,1,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,2,JF35668WMFL,,,564331437,32,8,4,3.248,40,MINNIE CLASSIC HOODED TOWEL,9,,2,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,3,JF35671WMFL,,,564334102,12,2,6,1.038,10,MICKEY CLASSIC BATH TOWEL,9,,3,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,4,JF31984WMFL,,,566073660,112,28,4,11.9,112.28,SPIDERMAN 2PC BATH SET,9,,4,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,5,JF68745WMFL,,,568575459,40,10,4,4.58,30.8,JOJO WOW UNICORN HOODED TOWEL,9,,5,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,6,JF68471WMFL,,,575499141,16,4,4,1.676,5.76,TOY STORY HOODED TOWEL,9,,6,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,7,JF68470WMFL,,,575499142,4,1,4,0.419,1.44,LM PRINCESS ARIEL HOODED TOWEL,9,,7,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,8,JF68484WMFL,,,575950675,24,6,4,2.514,19.44,FROZEN 2 OLAF HOODED BATH TOWE,9,,8,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96320-001,JF394-20200128,23011,5309382787,9,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,9,,9,1/28/2020,1/31/2020,1/31/2020,20,6189,WAL-MART DC 6018A-ASM DIS,2103 SOUTH MAIN,,SEARCY,AR,72143,USA,,J B HUNT
SLF940,JF2015,BE96322-001,JF394-20200128,23011,1109392850,1,JF68357WMFL,,,555503652,16,4,4,1.624,14,MICKEY STRIPES HOODED TOWEL,8,,1,1/28/2020,1/31/2020,1/31/2020,20,6199,WAL-MART DC 6019A-ASM DIS,7504 EAST CROSSROADS BOULEVARD,,LOVELAND,CO,80538,USA,,J B HUNT
