SLF940,COMPID,REFNUM,BATCHID,CUSTID,CUSTPO,PICKLINE,ITEMNUM,COLOR,SIZE,CUST_SKU,ITMQTY,CTNS,CTN_QTY,CTN_CUBE,CTN_WGT,ITM_NAME,DTLCOUNT,PONUM,RELID,REQDT,STARTDT,CANCELDT,DEPT,STORE,SHIPTONAME,SHIPTOADD1,SHIPTOADD2,CITY,STATE,ZIPCODE,COUNTRY,HDRNOTE,SHIP_VIA
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,2,JF35671WMFL,,,564334102,12,2,6,1.038,10,MICKEY CLASSIC BATH TOWEL,7,,2,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,3,JF31984WMFL,,,566073660,56,14,4,5.95,56.14,SPIDERMAN 2PC BATH SET,7,,3,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,4,JF68745WMFL,,,568575459,40,10,4,4.58,30.8,JOJO WOW UNICORN HOODED TOWEL,7,,4,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,5,JF37262WMFL,,,575950672,44,11,4,4.675,43.89,FROZEN MODDULAR 2PC BATH SET,7,,5,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,6,JF68484WMFL,,,575950675,48,12,4,5.028,38.88,FROZEN 2 OLAF HOODED BATH TOWE,7,,6,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96355-001,JF394-20200128,23011,4509382805,7,JF68486WMFL,,,575950677,120,30,4,12.57,97.2,FROZEN 2 ELSA HOODED BATH TOWE,7,,7,1/28/2020,1/31/2020,1/31/2020,20,7269,WAL-MART DC 7026A-ASM DIS,945 NORTH STATE ROAD 138,,GRANTSVILLE,UT,84029,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,1,JF68357WMFL,,,555503652,44,11,4,4.466,38.5,MICKEY STRIPES HOODED TOWEL,10,,1,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,2,JF68358WMFL,,,555503656,148,37,4,15.022,129.5,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,10,,2,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,3,JF35672WMFL,,,564331438,20,5,4,0.565,25,MICKEY CLASSIC HAND TOWEL,10,,3,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,4,JF35671WMFL,,,564334102,48,8,6,4.152,40,MICKEY CLASSIC BATH TOWEL,10,,4,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,5,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,10,,5,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,6,JF68745WMFL,,,568575459,100,25,4,11.45,77,JOJO WOW UNICORN HOODED TOWEL,10,,6,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,7,JF37262WMFL,,,575950672,80,20,4,8.5,79.8,FROZEN MODDULAR 2PC BATH SET,10,,7,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,8,JF68484WMFL,,,575950675,48,12,4,5.028,38.88,FROZEN 2 OLAF HOODED BATH TOWE,10,,8,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,9,JF68486WMFL,,,575950677,200,50,4,20.95,162,FROZEN 2 ELSA HOODED BATH TOWE,10,,9,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96357-001,JF394-20200128,23011,4809382966,10,JF68485WMFL,,,575950678,40,10,4,4.19,32.4,FROZEN 2 ANNA HOODED BATH TOWE,10,,10,1/28/2020,1/31/2020,1/31/2020,20,7339,WAL-MART DC 7033A-ASM DIS,21101 JOHNSON ROAD,,APPLE VALLEY,CA,92307,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,1,JF68357WMFL,,,555503652,56,14,4,5.684,49,MICKEY STRIPES HOODED TOWEL,10,,1,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,2,JF68358WMFL,,,555503656,256,64,4,25.984,224,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,10,,2,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,3,JF35668WMFL,,,564331437,40,10,4,4.06,50,MINNIE CLASSIC HOODED TOWEL,10,,3,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,4,JF35672WMFL,,,564331438,12,3,4,0.339,15,MICKEY CLASSIC HAND TOWEL,10,,4,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,5,JF35671WMFL,,,564334102,24,4,6,2.076,20,MICKEY CLASSIC BATH TOWEL,10,,5,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,6,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,10,,6,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,7,JF37262WMFL,,,575950672,88,22,4,9.35,87.78,FROZEN MODDULAR 2PC BATH SET,10,,7,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,8,JF68484WMFL,,,575950675,80,20,4,8.38,64.8,FROZEN 2 OLAF HOODED BATH TOWE,10,,8,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,9,JF68486WMFL,,,575950677,200,50,4,20.95,162,FROZEN 2 ELSA HOODED BATH TOWE,10,,9,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96358-001,JF394-20200128,23011,4459382917,10,JF68485WMFL,,,575950678,40,10,4,4.19,32.4,FROZEN 2 ANNA HOODED BATH TOWE,10,,10,1/28/2020,1/31/2020,1/31/2020,20,7349,WAL-MART DC 7034A-ASM DIS,100 WALTON WAY,,SMYRNA,DE,19977,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,1,JF68357WMFL,,,555503652,12,3,4,1.218,10.5,MICKEY STRIPES HOODED TOWEL,11,,1,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,2,JF68358WMFL,,,555503656,116,29,4,11.774,101.5,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,11,,2,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,3,JF35668WMFL,,,564331437,28,7,4,2.842,35,MINNIE CLASSIC HOODED TOWEL,11,,3,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,4,JF35672WMFL,,,564331438,4,1,4,0.113,5,MICKEY CLASSIC HAND TOWEL,11,,4,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,5,JF35671WMFL,,,564334102,18,3,6,1.557,15,MICKEY CLASSIC BATH TOWEL,11,,5,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,6,JF31984WMFL,,,566073660,52,13,4,5.525,52.13,SPIDERMAN 2PC BATH SET,11,,6,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,7,JF68745WMFL,,,568575459,52,13,4,5.954,40.04,JOJO WOW UNICORN HOODED TOWEL,11,,7,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,8,JF37262WMFL,,,575950672,56,14,4,5.95,55.86,FROZEN MODDULAR 2PC BATH SET,11,,8,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,9,JF68484WMFL,,,575950675,24,6,4,2.514,19.44,FROZEN 2 OLAF HOODED BATH TOWE,11,,9,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,10,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,11,,10,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96359-001,JF394-20200128,23011,5308683049,11,JF68485WMFL,,,575950678,12,3,4,1.257,9.72,FROZEN 2 ANNA HOODED BATH TOWE,11,,11,1/28/2020,1/31/2020,1/31/2020,20,7359,WAL-MART DC 7035A-ASM DIS,18245 NW 115 AVENUE,,ALACHUA,FL,32615,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,1,JF68357WMFL,,,555503652,16,4,4,1.624,14,MICKEY STRIPES HOODED TOWEL,11,,1,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,2,JF68358WMFL,,,555503656,128,32,4,12.992,112,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,11,,2,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,3,JF35668WMFL,,,564331437,40,10,4,4.06,50,MINNIE CLASSIC HOODED TOWEL,11,,3,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,4,JF35672WMFL,,,564331438,8,2,4,0.226,10,MICKEY CLASSIC HAND TOWEL,11,,4,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,5,JF35671WMFL,,,564334102,30,5,6,2.595,25,MICKEY CLASSIC BATH TOWEL,11,,5,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,6,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,11,,6,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,7,JF68745WMFL,,,568575459,64,16,4,7.328,49.28,JOJO WOW UNICORN HOODED TOWEL,11,,7,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,8,JF68470WMFL,,,575499142,32,8,4,3.352,11.52,LM PRINCESS ARIEL HOODED TOWEL,11,,8,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,9,JF37262WMFL,,,575950672,64,16,4,6.8,63.84,FROZEN MODDULAR 2PC BATH SET,11,,9,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,10,JF68484WMFL,,,575950675,36,9,4,3.771,29.16,FROZEN 2 OLAF HOODED BATH TOWE,11,,10,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96361-001,JF394-20200128,23011,4609382818,11,JF68486WMFL,,,575950677,120,30,4,12.57,97.2,FROZEN 2 ELSA HOODED BATH TOWE,11,,11,1/28/2020,1/31/2020,1/31/2020,20,7369,WAL-MART DC 7036A-ASM DIS,2226 FM 3013 SUITE 110,,SEALY,TX,77474,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,1,JF68357WMFL,,,555503652,80,20,4,8.12,70,MICKEY STRIPES HOODED TOWEL,9,,1,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,2,JF68358WMFL,,,555503656,216,54,4,21.924,189,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,9,,2,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,3,JF35668WMFL,,,564331437,160,40,4,16.24,200,MINNIE CLASSIC HOODED TOWEL,9,,3,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,4,JF35671WMFL,,,564334102,96,16,6,8.304,80,MICKEY CLASSIC BATH TOWEL,9,,4,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,5,JF31984WMFL,,,566073660,88,22,4,9.35,88.22,SPIDERMAN 2PC BATH SET,9,,5,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,6,JF68745WMFL,,,568575459,80,20,4,9.16,61.6,JOJO WOW UNICORN HOODED TOWEL,9,,6,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,7,JF37262WMFL,,,575950672,88,22,4,9.35,87.78,FROZEN MODDULAR 2PC BATH SET,9,,7,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,8,JF68484WMFL,,,575950675,24,6,4,2.514,19.44,FROZEN 2 OLAF HOODED BATH TOWE,9,,8,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96363-001,JF394-20200128,23011,7159162803,9,JF68486WMFL,,,575950677,120,30,4,12.57,97.2,FROZEN 2 ELSA HOODED BATH TOWE,9,,9,1/28/2020,1/31/2020,1/31/2020,20,7389,WAL-MART DC 7038A-ASM DIS,4009 SOUTH JENKINS ROAD,,FT PIERCE,FL,34981,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,1,JF68357WMFL,,,555503652,16,4,4,1.624,14,MICKEY STRIPES HOODED TOWEL,8,,1,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,2,JF68358WMFL,,,555503656,44,11,4,4.466,38.5,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,8,,2,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,3,JF35671WMFL,,,564334102,24,4,6,2.076,20,MICKEY CLASSIC BATH TOWEL,8,,3,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,4,JF31984WMFL,,,566073660,48,12,4,5.1,48.12,SPIDERMAN 2PC BATH SET,8,,4,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,5,JF68745WMFL,,,568575459,36,9,4,4.122,27.72,JOJO WOW UNICORN HOODED TOWEL,8,,5,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,6,JF37262WMFL,,,575950672,44,11,4,4.675,43.89,FROZEN MODDULAR 2PC BATH SET,8,,6,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,7,JF68484WMFL,,,575950675,40,10,4,4.19,32.4,FROZEN 2 OLAF HOODED BATH TOWE,8,,7,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96364-001,JF394-20200128,23011,1059392788,8,JF68486WMFL,,,575950677,160,40,4,16.76,129.6,FROZEN 2 ELSA HOODED BATH TOWE,8,,8,1/28/2020,1/31/2020,1/31/2020,20,7399,WAL-MART DC 7039A-ASM DIS,111 DISTRIBUTION WAY,,BEAVER DAM,WI,53916,USA,,J B HUNT
SLF940,JF2015,BE96366-001,JF394-20200128,23011,4959382730,1,JF68358WMFL,,,555503656,64,16,4,6.496,56,SPIDERMAN FACE ALTERNATIVE HOODED TOWEL,6,,1,1/28/2020,1/31/2020,1/31/2020,20,7459,WAL-MART DC 7045A-ASM DIS,6004 WALTON WAY,,MT. CRAWFORD,VA,22841,USA,,J B HUNT
SLF940,JF2015,BE96366-001,JF394-20200128,23011,4959382730,2,JF35672WMFL,,,564331438,12,3,4,0.339,15,MICKEY CLASSIC HAND TOWEL,6,,2,1/28/2020,1/31/2020,1/31/2020,20,7459,WAL-MART DC 7045A-ASM DIS,6004 WALTON WAY,,MT. CRAWFORD,VA,22841,USA,,J B HUNT
SLF940,JF2015,BE96366-001,JF394-20200128,23011,4959382730,3,JF31984WMFL,,,566073660,52,13,4,5.525,52.13,SPIDERMAN 2PC BATH SET,6,,3,1/28/2020,1/31/2020,1/31/2020,20,7459,WAL-MART DC 7045A-ASM DIS,6004 WALTON WAY,,MT. CRAWFORD,VA,22841,USA,,J B HUNT
SLF940,JF2015,BE96366-001,JF394-20200128,23011,4959382730,4,JF37262WMFL,,,575950672,60,15,4,6.375,59.85,FROZEN MODDULAR 2PC BATH SET,6,,4,1/28/2020,1/31/2020,1/31/2020,20,7459,WAL-MART DC 7045A-ASM DIS,6004 WALTON WAY,,MT. CRAWFORD,VA,22841,USA,,J B HUNT
SLF940,JF2015,BE96366-001,JF394-20200128,23011,4959382730,5,JF68484WMFL,,,575950675,80,20,4,8.38,64.8,FROZEN 2 OLAF HOODED BATH TOWE,6,,5,1/28/2020,1/31/2020,1/31/2020,20,7459,WAL-MART DC 7045A-ASM DIS,6004 WALTON WAY,,MT. CRAWFORD,VA,22841,USA,,J B HUNT
SLF940,JF2015,BE96366-001,JF394-20200128,23011,4959382730,6,JF68486WMFL,,,575950677,80,20,4,8.38,64.8,FROZEN 2 ELSA HOODED BATH TOWE,6,,6,1/28/2020,1/31/2020,1/31/2020,20,7459,WAL-MART DC 7045A-ASM DIS,6004 WALTON WAY,,MT. CRAWFORD,VA,22841,USA,,J B HUNT
